Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSec
0 days 00:44:42.310000,SAI,55,0 days 00:01:36.183000,11.0,3.0,,0 days 00:44:40.534000,0 days 00:00:30.007000,0 days 00:00:39.967000,0 days 00:00:26.209000,0 days 00:43:36.134000,0 days 00:44:16.101000,0 days 00:44:42.310000,238.0,265.0,,313.0,False,SOFT,4.0,True,Ferrari,0 days 00:43:06.127000,2022-03-18 15:28:06.159,1,,False,,False,False,96.183
0 days 00:56:03.555000,SAI,55,0 days 00:01:32.520000,13.0,4.0,,,0 days 00:00:29.621000,0 days 00:00:39.587000,0 days 00:00:23.312000,0 days 00:55:00.656000,0 days 00:55:40.243000,0 days 00:56:03.555000,237.0,266.0,282.0,308.0,True,SOFT,2.0,True,Ferrari,0 days 00:54:31.035000,2022-03-18 15:39:31.067,1,,False,,False,True,92.52
0 days 00:58:09.266000,SAI,55,0 days 00:02:05.711000,14.0,4.0,,0 days 00:58:07.478000,0 days 00:00:42.952000,0 days 00:00:51.382000,0 days 00:00:31.377000,0 days 00:56:46.507000,0 days 00:57:37.889000,0 days 00:58:09.266000,169.0,190.0,,115.0,False,SOFT,3.0,True,Ferrari,0 days 00:56:03.555000,2022-03-18 15:41:03.587,1,,False,,False,False,125.711
0 days 01:09:59.368000,SAI,55,0 days 00:01:38.651000,16.0,5.0,,,0 days 00:00:31.821000,0 days 00:00:42.517000,0 days 00:00:24.313000,0 days 01:08:52.538000,0 days 01:09:35.055000,0 days 01:09:59.368000,226.0,246.0,268.0,277.0,False,SOFT,6.0,False,Ferrari,0 days 01:08:20.717000,2022-03-18 15:53:20.749,1,,False,,False,True,98.651
0 days 01:11:37.806000,SAI,55,0 days 00:01:38.438000,17.0,5.0,,,0 days 00:00:31.711000,0 days 00:00:42.377000,0 days 00:00:24.350000,0 days 01:10:31.079000,0 days 01:11:13.456000,0 days 01:11:37.806000,226.0,248.0,268.0,281.0,False,SOFT,7.0,False,Ferrari,0 days 01:09:59.368000,2022-03-18 15:54:59.400,1,,False,,False,True,98.438
0 days 01:13:16.213000,SAI,55,0 days 00:01:38.407000,18.0,5.0,,,0 days 00:00:31.611000,0 days 00:00:42.437000,0 days 00:00:24.359000,0 days 01:12:09.417000,0 days 01:12:51.854000,0 days 01:13:16.213000,227.0,249.0,269.0,284.0,False,SOFT,8.0,False,Ferrari,0 days 01:11:37.806000,2022-03-18 15:56:37.838,1,,False,,False,True,98.407
0 days 01:14:54.750000,SAI,55,0 days 00:01:38.537000,19.0,5.0,,,0 days 00:00:31.699000,0 days 00:00:42.328000,0 days 00:00:24.510000,0 days 01:13:47.912000,0 days 01:14:30.240000,0 days 01:14:54.750000,226.0,249.0,268.0,283.0,False,SOFT,9.0,False,Ferrari,0 days 01:13:16.213000,2022-03-18 15:58:16.245,1,,False,,False,True,98.537
0 days 01:16:33.326000,SAI,55,0 days 00:01:38.576000,20.0,5.0,,,0 days 00:00:31.720000,0 days 00:00:42.510000,0 days 00:00:24.346000,0 days 01:15:26.470000,0 days 01:16:08.980000,0 days 01:16:33.326000,227.0,249.0,269.0,283.0,False,SOFT,10.0,False,Ferrari,0 days 01:14:54.750000,2022-03-18 15:59:54.782,1,,False,,False,True,98.576
0 days 01:18:31.615000,SAI,55,0 days 00:01:58.289000,21.0,5.0,,,0 days 00:00:31.759000,0 days 00:00:47.193000,0 days 00:00:39.337000,0 days 01:17:05.085000,0 days 01:17:52.278000,0 days 01:18:31.615000,227.0,191.0,56.0,282.0,False,SOFT,11.0,False,Ferrari,0 days 01:16:33.326000,2022-03-18 16:01:33.358,1,,False,,False,True,118.289
0 days 00:18:31.427000,RUS,63,0 days 00:01:34.860000,2.0,1.0,,,0 days 00:00:30.493000,0 days 00:00:40.611000,0 days 00:00:23.756000,0 days 00:17:27.060000,0 days 00:18:07.671000,0 days 00:18:31.427000,233.0,262.0,277.0,303.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:16:56.567000,2022-03-18 15:01:56.599,1,,False,,False,True,94.86
0 days 00:20:26.397000,RUS,63,0 days 00:01:54.970000,3.0,1.0,,0 days 00:20:24.636000,0 days 00:00:36.933000,0 days 00:00:48.927000,0 days 00:00:29.110000,0 days 00:19:08.360000,0 days 00:19:57.287000,0 days 00:20:26.397000,207.0,219.0,,250.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:18:31.427000,2022-03-18 15:03:31.459,1,,False,,False,False,114.97
0 days 00:30:53.475000,RUS,63,0 days 00:01:34.971000,5.0,2.0,,,0 days 00:00:30.495000,0 days 00:00:40.653000,0 days 00:00:23.823000,0 days 00:29:48.999000,0 days 00:30:29.652000,0 days 00:30:53.475000,232.0,263.0,277.0,301.0,False,MEDIUM,5.0,False,Mercedes,0 days 00:29:18.504000,2022-03-18 15:14:18.536,1,,False,,False,True,94.971
0 days 00:32:58.015000,RUS,63,0 days 00:02:04.540000,6.0,2.0,,,0 days 00:00:39.222000,0 days 00:00:55.701000,0 days 00:00:29.617000,0 days 00:31:32.697000,0 days 00:32:28.398000,0 days 00:32:58.015000,93.0,162.0,274.0,248.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:30:53.475000,2022-03-18 15:15:53.507,1,,False,,False,True,124.54
0 days 00:34:32.923000,RUS,63,0 days 00:01:34.908000,7.0,2.0,,,0 days 00:00:30.481000,0 days 00:00:40.611000,0 days 00:00:23.816000,0 days 00:33:28.496000,0 days 00:34:09.107000,0 days 00:34:32.923000,231.0,263.0,269.0,303.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:32:58.015000,2022-03-18 15:17:58.047,1,,False,,False,True,94.908
0 days 00:36:26.432000,RUS,63,0 days 00:01:53.509000,8.0,2.0,,0 days 00:36:24.603000,0 days 00:00:37.025000,0 days 00:00:47.529000,0 days 00:00:28.955000,0 days 00:35:09.948000,0 days 00:35:57.477000,0 days 00:36:26.432000,206.0,216.0,,208.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:34:32.923000,2022-03-18 15:19:32.955,1,,False,,False,False,113.509
0 days 00:47:38.708000,RUS,63,0 days 00:01:32.529000,10.0,3.0,,,0 days 00:00:29.817000,0 days 00:00:39.484000,0 days 00:00:23.228000,0 days 00:46:35.996000,0 days 00:47:15.480000,0 days 00:47:38.708000,236.0,264.0,281.0,307.0,True,SOFT,2.0,True,Mercedes,0 days 00:46:06.179000,2022-03-18 15:31:06.211,1,,False,,False,True,92.529
0 days 00:49:49.036000,RUS,63,0 days 00:02:10.328000,11.0,3.0,,,0 days 00:00:43.011000,0 days 00:00:55.621000,0 days 00:00:31.696000,0 days 00:48:21.719000,0 days 00:49:17.340000,0 days 00:49:49.036000,176.0,181.0,278.0,166.0,False,SOFT,3.0,True,Mercedes,0 days 00:47:38.708000,2022-03-18 15:32:38.740,1,,False,,False,True,130.328
0 days 00:51:34.405000,RUS,63,0 days 00:01:45.369000,12.0,3.0,,0 days 00:51:32.642000,0 days 00:00:30.032000,0 days 00:00:44.169000,0 days 00:00:31.168000,0 days 00:50:19.068000,0 days 00:51:03.237000,0 days 00:51:34.405000,231.0,192.0,,305.0,False,SOFT,4.0,True,Mercedes,0 days 00:49:49.036000,2022-03-18 15:34:49.068,1,,False,,False,False,105.369
0 days 01:01:17.604000,RUS,63,0 days 00:01:38.514000,14.0,4.0,,,0 days 00:00:32.137000,0 days 00:00:41.899000,0 days 00:00:24.478000,0 days 01:00:11.227000,0 days 01:00:53.126000,0 days 01:01:17.604000,229.0,255.0,263.0,260.0,False,SOFT,6.0,False,Mercedes,0 days 00:59:39.090000,2022-03-18 15:44:39.122,1,,False,,False,True,98.514
0 days 01:02:55.854000,RUS,63,0 days 00:01:38.250000,15.0,4.0,,,0 days 00:00:31.516000,0 days 00:00:42.302000,0 days 00:00:24.432000,0 days 01:01:49.120000,0 days 01:02:31.422000,0 days 01:02:55.854000,228.0,251.0,266.0,302.0,False,SOFT,7.0,False,Mercedes,0 days 01:01:17.604000,2022-03-18 15:46:17.636,1,,False,,False,True,98.25
0 days 01:04:34.172000,RUS,63,0 days 00:01:38.318000,16.0,4.0,,,0 days 00:00:31.570000,0 days 00:00:42.340000,0 days 00:00:24.408000,0 days 01:03:27.424000,0 days 01:04:09.764000,0 days 01:04:34.172000,228.0,250.0,265.0,297.0,False,SOFT,8.0,False,Mercedes,0 days 01:02:55.854000,2022-03-18 15:47:55.886,1,,False,,False,True,98.318
0 days 01:06:12.760000,RUS,63,0 days 00:01:38.588000,17.0,4.0,,,0 days 00:00:31.737000,0 days 00:00:42.258000,0 days 00:00:24.593000,0 days 01:05:05.909000,0 days 01:05:48.167000,0 days 01:06:12.760000,228.0,254.0,264.0,282.0,False,SOFT,9.0,False,Mercedes,0 days 01:04:34.172000,2022-03-18 15:49:34.204,1,,False,,False,True,98.588
0 days 01:07:51.176000,RUS,63,0 days 00:01:38.416000,18.0,4.0,,,0 days 00:00:31.806000,0 days 00:00:42.097000,0 days 00:00:24.513000,0 days 01:06:44.566000,0 days 01:07:26.663000,0 days 01:07:51.176000,227.0,252.0,266.0,276.0,False,SOFT,10.0,False,Mercedes,0 days 01:06:12.760000,2022-03-18 15:51:12.792,1,,False,,False,True,98.416
0 days 01:09:30.003000,RUS,63,0 days 00:01:38.827000,19.0,4.0,,,0 days 00:00:31.894000,0 days 00:00:42.311000,0 days 00:00:24.622000,0 days 01:08:23.070000,0 days 01:09:05.381000,0 days 01:09:30.003000,226.0,256.0,275.0,278.0,False,SOFT,11.0,False,Mercedes,0 days 01:07:51.176000,2022-03-18 15:52:51.208,1,,False,,False,True,98.827
0 days 01:11:08.332000,RUS,63,0 days 00:01:38.329000,20.0,4.0,,,0 days 00:00:31.428000,0 days 00:00:42.415000,0 days 00:00:24.486000,0 days 01:10:01.431000,0 days 01:10:43.846000,0 days 01:11:08.332000,225.0,252.0,264.0,306.0,False,SOFT,12.0,False,Mercedes,0 days 01:09:30.003000,2022-03-18 15:54:30.035,1,,False,,False,True,98.329
0 days 01:12:47.106000,RUS,63,0 days 00:01:38.774000,21.0,4.0,,,0 days 00:00:31.804000,0 days 00:00:42.422000,0 days 00:00:24.548000,0 days 01:11:40.136000,0 days 01:12:22.558000,0 days 01:12:47.106000,227.0,248.0,264.0,277.0,False,SOFT,13.0,False,Mercedes,0 days 01:11:08.332000,2022-03-18 15:56:08.364,1,,False,,False,True,98.774
0 days 01:14:26.094000,RUS,63,0 days 00:01:38.988000,22.0,4.0,,,0 days 00:00:31.850000,0 days 00:00:42.585000,0 days 00:00:24.553000,0 days 01:13:18.956000,0 days 01:14:01.541000,0 days 01:14:26.094000,227.0,246.0,266.0,283.0,False,SOFT,14.0,False,Mercedes,0 days 01:12:47.106000,2022-03-18 15:57:47.138,1,,False,,False,True,98.988
0 days 01:16:05.560000,RUS,63,0 days 00:01:39.466000,23.0,4.0,,,0 days 00:00:32.007000,0 days 00:00:42.697000,0 days 00:00:24.762000,0 days 01:14:58.101000,0 days 01:15:40.798000,0 days 01:16:05.560000,228.0,255.0,239.0,278.0,False,SOFT,15.0,False,Mercedes,0 days 01:14:26.094000,2022-03-18 15:59:26.126,1,,False,,False,True,99.466
0 days 01:18:19.526000,RUS,63,0 days 00:02:13.966000,24.0,4.0,,,0 days 00:00:39.737000,0 days 00:00:54.213000,0 days 00:00:40.016000,0 days 01:16:45.297000,0 days 01:17:39.510000,0 days 01:18:19.526000,167.0,180.0,50.0,160.0,False,SOFT,16.0,False,Mercedes,0 days 01:16:05.560000,2022-03-18 16:01:05.592,1,,False,,False,True,133.966
0 days 00:19:20.568000,BOT,77,0 days 00:01:35.100000,2.0,1.0,,,0 days 00:00:30.439000,0 days 00:00:40.897000,0 days 00:00:23.764000,0 days 00:18:15.907000,0 days 00:18:56.804000,0 days 00:19:20.568000,235.0,263.0,279.0,304.0,True,MEDIUM,2.0,True,Alfa Romeo,0 days 00:17:45.468000,2022-03-18 15:02:45.500,1,,False,,False,True,95.1
0 days 00:21:29.674000,BOT,77,0 days 00:02:09.106000,3.0,1.0,,,0 days 00:00:40.912000,0 days 00:00:59.337000,0 days 00:00:28.857000,0 days 00:20:01.480000,0 days 00:21:00.817000,0 days 00:21:29.674000,184.0,177.0,281.0,255.0,False,MEDIUM,3.0,True,Alfa Romeo,0 days 00:19:20.568000,2022-03-18 15:04:20.600,1,,False,,False,True,129.106
0 days 00:23:25.915000,BOT,77,0 days 00:01:56.241000,4.0,1.0,,,0 days 00:00:31.649000,0 days 00:00:54.855000,0 days 00:00:29.737000,0 days 00:22:01.323000,0 days 00:22:56.178000,0 days 00:23:25.915000,178.0,212.0,282.0,310.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 00:21:29.674000,2022-03-18 15:06:29.706,1,,False,,False,True,116.241
0 days 00:25:00.519000,BOT,77,0 days 00:01:34.604000,5.0,1.0,,,0 days 00:00:30.237000,0 days 00:00:40.635000,0 days 00:00:23.732000,0 days 00:23:56.152000,0 days 00:24:36.787000,0 days 00:25:00.519000,236.0,267.0,285.0,309.0,True,MEDIUM,5.0,True,Alfa Romeo,0 days 00:23:25.915000,2022-03-18 15:08:25.947,1,,False,,False,True,94.604
0 days 00:27:08.015000,BOT,77,0 days 00:02:07.496000,6.0,1.0,,,0 days 00:00:37.669000,0 days 00:01:01.925000,0 days 00:00:27.902000,0 days 00:25:38.188000,0 days 00:26:40.113000,0 days 00:27:08.015000,201.0,226.0,283.0,254.0,False,MEDIUM,6.0,True,Alfa Romeo,0 days 00:25:00.519000,2022-03-18 15:10:00.551,1,,False,,False,True,127.496
0 days 00:28:42.660000,BOT,77,0 days 00:01:34.645000,7.0,1.0,,,0 days 00:00:30.394000,0 days 00:00:40.719000,0 days 00:00:23.532000,0 days 00:27:38.409000,0 days 00:28:19.128000,0 days 00:28:42.660000,238.0,268.0,285.0,312.0,False,MEDIUM,7.0,True,Alfa Romeo,0 days 00:27:08.015000,2022-03-18 15:12:08.047,1,,False,,False,True,94.645
0 days 00:30:46.214000,BOT,77,0 days 00:02:03.554000,8.0,1.0,,,0 days 00:00:39.385000,0 days 00:00:56.859000,0 days 00:00:27.310000,0 days 00:29:22.045000,0 days 00:30:18.904000,0 days 00:30:46.214000,105.0,181.0,282.0,155.0,False,MEDIUM,8.0,True,Alfa Romeo,0 days 00:28:42.660000,2022-03-18 15:13:42.692,1,,False,,False,True,123.554
0 days 00:32:20.184000,BOT,77,0 days 00:01:33.970000,9.0,1.0,,,0 days 00:00:30.320000,0 days 00:00:40.265000,0 days 00:00:23.385000,0 days 00:31:16.534000,0 days 00:31:56.799000,0 days 00:32:20.184000,239.0,269.0,284.0,308.0,True,MEDIUM,9.0,True,Alfa Romeo,0 days 00:30:46.214000,2022-03-18 15:15:46.246,1,,False,,False,True,93.97
0 days 00:34:11.720000,BOT,77,0 days 00:01:51.536000,10.0,1.0,,0 days 00:34:09.955000,0 days 00:00:35.620000,0 days 00:00:47.551000,0 days 00:00:28.365000,0 days 00:32:55.804000,0 days 00:33:43.355000,0 days 00:34:11.720000,77.0,243.0,,272.0,False,MEDIUM,10.0,True,Alfa Romeo,0 days 00:32:20.184000,2022-03-18 15:17:20.216,1,,False,,False,False,111.536
0 days 00:43:41.940000,BOT,77,0 days 00:01:32.951000,13.0,3.0,,,0 days 00:00:29.662000,0 days 00:00:39.965000,0 days 00:00:23.324000,0 days 00:42:38.651000,0 days 00:43:18.616000,0 days 00:43:41.940000,240.0,267.0,282.0,310.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:42:08.989000,2022-03-18 15:27:09.021,1,,False,,False,True,92.951
0 days 00:45:45.733000,BOT,77,0 days 00:02:03.793000,14.0,3.0,,,0 days 00:00:38.720000,0 days 00:00:59.027000,0 days 00:00:26.046000,0 days 00:44:20.660000,0 days 00:45:19.687000,0 days 00:45:45.733000,166.0,197.0,280.0,239.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:43:41.940000,2022-03-18 15:28:41.972,1,,False,,False,True,123.793
0 days 00:47:19.196000,BOT,77,0 days 00:01:33.463000,15.0,3.0,,,0 days 00:00:29.824000,0 days 00:00:40.287000,0 days 00:00:23.352000,0 days 00:46:15.557000,0 days 00:46:55.844000,0 days 00:47:19.196000,238.0,266.0,283.0,306.0,False,SOFT,4.0,True,Alfa Romeo,0 days 00:45:45.733000,2022-03-18 15:30:45.765,1,,False,,False,True,93.463
0 days 00:51:15.065000,BOT,77,0 days 00:01:33.057000,17.0,3.0,,,0 days 00:00:29.926000,0 days 00:00:39.800000,0 days 00:00:23.331000,0 days 00:50:11.934000,0 days 00:50:51.734000,0 days 00:51:15.065000,239.0,267.0,281.0,307.0,False,SOFT,6.0,True,Alfa Romeo,0 days 00:49:42.008000,2022-03-18 15:34:42.040,1,,False,,False,True,93.057
0 days 00:53:02.152000,BOT,77,0 days 00:01:47.087000,18.0,3.0,,0 days 00:53:00.398000,0 days 00:00:33.849000,0 days 00:00:45.605000,0 days 00:00:27.633000,0 days 00:51:48.914000,0 days 00:52:34.519000,0 days 00:53:02.152000,212.0,223.0,,258.0,False,SOFT,7.0,True,Alfa Romeo,0 days 00:51:15.065000,2022-03-18 15:36:15.097,1,,False,,False,False,107.087
0 days 01:02:35.189000,BOT,77,0 days 00:01:37.808000,20.0,4.0,,,0 days 00:00:31.312000,0 days 00:00:42.212000,0 days 00:00:24.284000,0 days 01:01:28.693000,0 days 01:02:10.905000,0 days 01:02:35.189000,232.0,254.0,271.0,287.0,False,SOFT,9.0,False,Alfa Romeo,0 days 01:00:57.381000,2022-03-18 15:45:57.413,1,,False,,False,True,97.808
0 days 01:04:13.400000,BOT,77,0 days 00:01:38.211000,21.0,4.0,,,0 days 00:00:31.547000,0 days 00:00:42.358000,0 days 00:00:24.306000,0 days 01:03:06.736000,0 days 01:03:49.094000,0 days 01:04:13.400000,227.0,249.0,281.0,286.0,False,SOFT,10.0,False,Alfa Romeo,0 days 01:02:35.189000,2022-03-18 15:47:35.221,1,,False,,False,True,98.211
0 days 01:05:51.390000,BOT,77,0 days 00:01:37.990000,22.0,4.0,,,0 days 00:00:31.086000,0 days 00:00:42.572000,0 days 00:00:24.332000,0 days 01:04:44.486000,0 days 01:05:27.058000,0 days 01:05:51.390000,229.0,250.0,271.0,312.0,False,SOFT,11.0,False,Alfa Romeo,0 days 01:04:13.400000,2022-03-18 15:49:13.432,1,,False,,False,True,97.99
0 days 01:07:30.078000,BOT,77,0 days 00:01:38.688000,23.0,4.0,,,0 days 00:00:31.592000,0 days 00:00:42.594000,0 days 00:00:24.502000,0 days 01:06:22.982000,0 days 01:07:05.576000,0 days 01:07:30.078000,227.0,252.0,271.0,284.0,False,SOFT,12.0,False,Alfa Romeo,0 days 01:05:51.390000,2022-03-18 15:50:51.422,1,,False,,False,True,98.688
0 days 01:09:08.889000,BOT,77,0 days 00:01:38.811000,24.0,4.0,,,0 days 00:00:31.556000,0 days 00:00:42.769000,0 days 00:00:24.486000,0 days 01:08:01.634000,0 days 01:08:44.403000,0 days 01:09:08.889000,226.0,252.0,271.0,287.0,False,SOFT,13.0,False,Alfa Romeo,0 days 01:07:30.078000,2022-03-18 15:52:30.110,1,,False,,False,True,98.811
0 days 01:10:47.391000,BOT,77,0 days 00:01:38.502000,25.0,4.0,,,0 days 00:00:31.466000,0 days 00:00:42.535000,0 days 00:00:24.501000,0 days 01:09:40.355000,0 days 01:10:22.890000,0 days 01:10:47.391000,231.0,251.0,270.0,292.0,False,SOFT,14.0,False,Alfa Romeo,0 days 01:09:08.889000,2022-03-18 15:54:08.921,1,,False,,False,True,98.502
0 days 01:12:28.816000,BOT,77,0 days 00:01:41.425000,26.0,4.0,,0 days 01:12:27.056000,0 days 00:00:31.706000,0 days 00:00:42.975000,0 days 00:00:26.744000,0 days 01:11:19.097000,0 days 01:12:02.072000,0 days 01:12:28.816000,228.0,245.0,,289.0,False,SOFT,15.0,False,Alfa Romeo,0 days 01:10:47.391000,2022-03-18 15:55:47.423,1,,False,,False,False,101.425
0 days 01:14:28.450000,BOT,77,0 days 00:01:59.634000,27.0,5.0,0 days 01:12:52.251000,,0 days 00:00:52.828000,0 days 00:00:42.463000,0 days 00:00:24.343000,0 days 01:13:21.644000,0 days 01:14:04.107000,0 days 01:14:28.450000,226.0,242.0,271.0,212.0,False,MEDIUM,12.0,False,Alfa Romeo,0 days 01:12:28.816000,2022-03-18 15:57:28.848,1,,False,,False,False,119.634
0 days 01:16:06.619000,BOT,77,0 days 00:01:38.169000,28.0,5.0,,,0 days 00:00:31.469000,0 days 00:00:42.328000,0 days 00:00:24.372000,0 days 01:14:59.919000,0 days 01:15:42.247000,0 days 01:16:06.619000,227.0,255.0,272.0,284.0,False,MEDIUM,13.0,False,Alfa Romeo,0 days 01:14:28.450000,2022-03-18 15:59:28.482,1,,False,,False,True,98.169
0 days 01:18:22.109000,BOT,77,0 days 00:02:15.490000,29.0,5.0,,,0 days 00:00:40.028000,0 days 00:00:55.009000,0 days 00:00:40.453000,0 days 01:16:46.647000,0 days 01:17:41.656000,0 days 01:18:22.109000,183.0,205.0,45.0,139.0,False,MEDIUM,14.0,False,Alfa Romeo,0 days 01:16:06.619000,2022-03-18 16:01:06.651,1,,False,,False,True,135.49
